socialClass; priority; socialStatus; stamina; hunger; leisure; extraversion; agreableness; conscientiouness; emotionalStability; opennesExp; actualState
HIGH; SELF; MARRIED; 1; 1; 0; 0,08330953; 0,91058147; 0,27936745; 0,66478837; Investigation
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,61822444; 0,277309; 0,55657345; 0,6453557; Investigation
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,83884686; 0,63943726; 0,82988596; 0,5931668; PatrolWalk
HIGH; SELF; MARRIED; 1; 1; 0; 0,40605193; 0,76586473; 0,20485991; 0,19670665; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,60742927; 0,33436555; 0,36694854; 0,7217553; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,28439516; 0,22628659; 0,9776514; 0,0077442527; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,4924484; 0,94460297; 0,13889545; 0,51597893; Aggressive
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,07489556; 0,42879003; 0,11013216; 0,06542623; Aggressive
HIGH; SELF; MARRIED; 0; 0; 1; 0,9954813; 0,9580193; 0,5868524; 0,030892909; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,98788923; 0,66132915; 0,0856663; 0,98538375; Aggressive
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,05196446; 0,37393647; 0,9412416; 0,08749646; PatrolWalk
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,22310191; 0,75157374; 0,50365776; 0,40044808; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,8161504; 0,14671648; 0,6961444; 0,7138984; Idle
HIGH; SELF; MARRIED; 1; 1; 0; 0,6747909; 0,082957685; 0,50600564; 0,032464206; Interact
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,25185078; 0,661218; 0,013040364; 0,12629366; Aggressive
HIGH; SELF; MARRIED; 0,8999998; 0,8999998; 0,10000028; 0,15955216; 0,87963986; 0,2159918; 0,25738657; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,094708145; 0,57414854; 0,012455821; 0,06708908; Aggressive
HIGH; SELF; MARRIED; 0; 0; 1; 0,48703045; 0,95181364; 0,08237177; 0,5403036; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,7355763; 0,4118672; 0,9906061; 0,85672194; PatrolWalk
HIGH; SELF; MARRIED; 0; 0; 1; 0,6000133; 0,9216773; 0,44620234; 0,078575015; Idle
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,990472; 0,63753676; 0,037756383; 0,20722014; Aggressive
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,1765154; 0,7434761; 0,46796364; 0,5528254; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,94688314; 0,4411431; 0,019304037; 0,6729643; Aggressive
HIGH; SELF; MARRIED; 0,7000003; 0,7000003; 0,30000004; 0,61536026; 0,9786489; 0,5572162; 0,93887717; Investigation
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,19626677; 0,2432; 0,4004262; 0,027411282; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,621162; 0,8355311; 0,25055933; 0,1553188; Interact
HIGH; SELF; MARRIED; 0; 0; 1; 0,23677194; 0,036455035; 0,12900555; 0,66583997; Aggressive
HIGH; SELF; MARRIED; 0; 0; 1; 0,38508242; 0,9620421; 0,9485519; 0,48575944; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,27404952; 0,004575789; 0,10640466; 0,16642386; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,5423073; 0,135082; 0,52587897; 0,063051164; PatrolWalk
HIGH; SELF; MARRIED; 0; 0; 1; 0,44665897; 0,4357499; 0,47790343; 0,3386801; Idle
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,22893482; 0,031957388; 0,69612765; 0,82240474; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,4804352; 0,8665813; 0,015672266; 0,65983325; Aggressive
HIGH; SELF; MARRIED; 0,4000004; 0,4000004; 0,6000001; 0,36522394; 0,8354983; 0,6904643; 0,3491528; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,081371784; 0,6328056; 0,9103318; 0,3471644; Idle
HIGH; SELF; MARRIED; 1; 1; 0; 0,83684784; 0,20131922; 0,42197293; 0,11640155; Interact
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,5165211; 0,28055924; 0,2518413; 0,22647995; Aggressive
HIGH; SELF; MARRIED; 0; 0; 1; 0,3408035; 0,5075145; 0,4858837; 0,63551027; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,09425205; 0,6005767; 0,9076124; 0,72821075; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,7091587; 0,22984552; 0,9150792; 0,55688256; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,06877679; 0,23518342; 0,35070032; 0,8257792; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,43506652; 0,98585; 0,2735725; 0,5116474; Aggressive
HIGH; SELF; MARRIED; 0; 0; 1; 0,7000763; 0,09574729; 0,55972946; 0,33313; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,72829074; 0,7789502; 0,46375126; 0,7188001; Idle
HIGH; SELF; MARRIED; 0,7000003; 0,7000003; 0,3; 0,5413762; 0,6735404; 0,108631134; 0,41614467; Interact
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,29876524; 0,4931546; 0,22747856; 0,8634049; Investigation
HIGH; SELF; MARRIED; 0; 0; 1; 0,30214417; 0,93842477; 0,9526032; 0,31646788; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,07938981; 0,07262015; 0,61307937; 0,006649673; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,464652; 0,46349436; 0,7389373; 0,5509762; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,32340497; 0,94857687; 0,28858674; 0,96548736; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,9969971; 0,90059024; 0,39814734; 0,026899993; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,3031963; 0,04040271; 0,8684114; 0,9901806; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,47703934; 0,4360335; 0,833223; 0,2692781; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,854811; 0,97486585; 0,09353095; 0,27083856; Aggressive
HIGH; SELF; MARRIED; 0,4000004; 0,4000004; 0,6000001; 0,694882; 0,6186936; 0,7292528; 0,19682747; Interact
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,021195292; 0,95986116; 0,97107434; 0,5045786; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,34447408; 0,39220256; 0,7414226; 0,33888203; PatrolWalk
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,49368405; 0,79123104; 0,5570193; 0,24550933; Idle
HIGH; SELF; MARRIED; 0,8999998; 0,8999998; 0,10000028; 0,9148479; 0,8290761; 0,8442749; 0,1078009; Interact
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,85365593; 0,9101336; 0,91358256; 0,18547314; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,20748967; 0,7703241; 0,43151474; 0,010871291; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,43647647; 0,2992447; 0,075817645; 0,040052056; Aggressive
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,46110654; 0,29025823; 0,8718153; 0,7589069; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,47270185; 0,62855; 0,3660987; 0,7986202; Idle
HIGH; SELF; MARRIED; 0,10000028; 0,10000028; 0,8999998; 0,40893745; 0,95081764; 0,5724215; 0,077043116; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,040582836; 0,63120306; 0,12231612; 0,42636937; Aggressive
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,11797637; 0,28875387; 0,16005427; 0,84849244; Aggressive
HIGH; SELF; MARRIED; 0,8999998; 0,8999998; 0,10000028; 0,3613708; 0,7398212; 0,83644265; 0,13862872; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,7322753; 0,36320823; 0,8902885; 0,9131003; Investigation
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,71848726; 0,39595455; 0,10320443; 0,9520904; Aggressive
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,2519967; 0,53357464; 0,650107; 0,47178972; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,13434428; 0,7191954; 0,11158991; 0,6559722; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,5735757; 0,50929487; 0,34175438; 0,97398484; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,8935049; 0,7524446; 0,9915903; 0,9884228; PatrolWalk
HIGH; SELF; MARRIED; 0,4000004; 0,4000004; 0,6000001; 0,25155538; 0,43340927; 0,7330857; 0,99148047; Investigation
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,36497205; 0,9445678; 0,70821905; 0,7883334; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,0015357733; 0,059755385; 0,6046475; 0,70787007; Idle
HIGH; SELF; MARRIED; 1; 1; 0; 0,62520796; 0,44619906; 0,5080329; 0,241198; Interact
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,7510791; 0,32090282; 0,77804196; 0,9292482; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,19271165; 0,6045717; 0,54912704; 0,32858783; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,30800295; 0,5025843; 0,38785154; 0,8673735; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,41418242; 0,88959366; 0,024546146; 0,8786511; Aggressive
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,041409016; 0,83893067; 0,6657603; 0,2342959; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,7202846; 0,16386712; 0,86299956; 0,3183794; Idle
HIGH; SELF; MARRIED; 0,10000028; 0,10000028; 0,8999998; 0,51024145; 0,27757007; 0,21362394; 0,1102072; Aggressive
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,28088194; 0,7135533; 0,8634316; 0,10665369; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,70318615; 0,07060093; 0,36640674; 0,005244136; Idle
HIGH; SELF; MARRIED; 0,7000003; 0,7000003; 0,30000004; 0,9204543; 0,5386678; 0,630033; 0,4628656; Interact
HIGH; SELF; MARRIED; 0; 0; 1; 0,037170827; 0,6275475; 0,42822003; 0,9385473; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,62715733; 0,57560825; 0,59745455; 0,27780253; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,55496275; 0,81581783; 0,5581497; 0,5295746; PatrolWalk
HIGH; SELF; MARRIED; 0; 0; 1; 0,064339995; 0,9597717; 0,48581743; 0,1980508; Idle
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,89838576; 0,5506485; 0,76417476; 0,229123; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,8092797; 0,5034169; 0,6791574; 0,021699369; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,5272564; 0,7567028; 0,9781611; 0,13552582; Idle
HIGH; SELF; MARRIED; 0,8999998; 0,8999998; 0,10000028; 0,9237907; 0,07626009; 0,1717236; 0,39488983; Interact
HIGH; SELF; MARRIED; 0; 0; 1; 0,9454111; 0,3124323; 0,26052767; 0,84032416; Aggressive
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,83353895; 0,591044; 0,4638508; 0,16893166; Interact
HIGH; SELF; MARRIED; 0,4000004; 0,4000004; 0,6000001; 0,08161807; 0,35742974; 0,44197625; 0,43790275; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,5265274; 0,0028445125; 0,44162202; 0,39135516; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,77146554; 0,42464077; 0,11266345; 0,24374801; Aggressive
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,88935906; 0,4750963; 0,024333477; 0,071795344; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,7799938; 0,630591; 0,15289986; 0,101376355; Aggressive
HIGH; SELF; MARRIED; 0; 0; 1; 0,33109838; 0,5999311; 0,9856617; 0,7431007; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,034182906; 0,45138937; 0,8034024; 0,22174066; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,38196862; 0,8146365; 0,02309531; 0,51698995; Aggressive
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,75046235; 0,24967897; 0,42473215; 0,9812199; Investigation
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,94120175; 0,61367667; 0,71766; 0,43642896; PatrolWalk
HIGH; SELF; MARRIED; 0,10000028; 0,10000028; 0,8999998; 0,76669616; 0,16626507; 0,31130713; 0,8131827; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,3871181; 0,453965; 0,223674; 0,39869976; Aggressive
HIGH; SELF; MARRIED; 0; 0; 1; 0,7518945; 0,47736257; 0,59708965; 0,3733173; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,95467067; 0,22405827; 0,091165304; 0,8192815; Aggressive
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,52408814; 0,9243913; 0,49884152; 0,2446227; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,87241745; 0,87884545; 0,29718274; 0,7627707; Aggressive
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,5229347; 0,220312; 0,2515118; 0,7197785; Aggressive
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,99532455; 0,3696735; 0,028458893; 0,9339733; Aggressive
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,1552496; 0,22669923; 0,57896745; 0,094249845; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,42884022; 0,6253759; 0,8553685; 0,8054405; Idle
HIGH; SELF; MARRIED; 0,4000004; 0,4000004; 0,6000001; 0,39743286; 0,03318447; 0,32144433; 0,8621237; Investigation
HIGH; SELF; MARRIED; 0; 0; 1; 0,97858816; 0,5351632; 0,9087308; 0,6242774; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,012778997; 0,5211113; 0,8462148; 0,05862677; PatrolWalk
HIGH; SELF; MARRIED; 0; 0; 1; 0,9264957; 0,5163335; 0,7835563; 0,8245698; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,482952; 0,046096385; 0,1891973; 0,17405456; Aggressive
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,2669685; 0,42539072; 0,2636609; 0,11036277; Aggressive
HIGH; SELF; MARRIED; 0; 0; 1; 0,05362135; 0,78483045; 0,81517255; 0,04780191; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,89402676; 0,75768346; 0,9717873; 0,007332742; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,95249826; 0,5504957; 0,2775305; 0,5148958; Interact
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,071862936; 0,49162108; 0,18104112; 0,9918742; Aggressive
HIGH; SELF; MARRIED; 0,10000028; 0,10000028; 0,8999998; 0,6335917; 0,23285377; 0,297741; 0,07374048; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,79806113; 0,9543512; 0,6516307; 0,20314097; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,8150048; 0,7562758; 0,24016172; 0,33785903; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,94386345; 0,8371235; 0,71735793; 0,662843; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,2325629; 0,19132876; 0,9765328; 0,97239816; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,13908106; 0,5046673; 0,9722909; 0,67314184; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,8308945; 0,14068389; 0,06762642; 0,38666302; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,21421373; 0,4146521; 0,8721323; 0,93829334; PatrolWalk
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,7115644; 0,053052843; 0,05601424; 0,6735279; Aggressive
HIGH; SELF; MARRIED; 1; 1; 0; 0,3600818; 0,079259336; 0,046500266; 0,7502727; Investigation
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,1681878; 0,8625469; 0,5737235; 0,8328885; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,29894537; 0,8455089; 0,19224697; 0,19400507; Aggressive
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,63518137; 0,10069603; 0,2337203; 0,05912578; Aggressive
HIGH; SELF; MARRIED; 0; 0; 1; 0,5585489; 0,86583984; 0,28189975; 0,77523; Aggressive
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,3279329; 0,015055537; 0,6268936; 0,22033226; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,8374208; 0,024204135; 0,6824972; 0,52435434; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,90324056; 0,63921726; 0,5089398; 0,5333764; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,3379789; 0,8577549; 0,3368227; 0,8509333; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,7016356; 0,20078695; 0,81771517; 0,8497916; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,53682286; 0,6362957; 0,6656398; 0,53669626; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,18736225; 0,73946434; 0,02566117; 0,46835756; Aggressive
HIGH; SELF; MARRIED; 0; 0; 1; 0,035808325; 0,4978643; 0,9331891; 0,7089448; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,6803983; 0,065642715; 0,8552467; 0,35490245; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,37727392; 0,7223649; 0,4860837; 0,9939367; Idle
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,38727236; 0,15674895; 0,94627374; 0,6282602; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,18831629; 0,16495156; 0,0018699765; 0,3244403; Aggressive
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,4178506; 0,97981817; 0,37140048; 0,17906737; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,9718432; 0,8994708; 0,86322653; 0,068463385; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,9889479; 0,7181104; 0,07186556; 0,28757644; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,29138464; 0,89603615; 0,5333995; 0,65696126; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,9658713; 0,2779253; 0,22361249; 0,120500684; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,38377774; 0,76577246; 0,26583987; 0,19753355; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,25490773; 0,2661131; 0,9064234; 0,59211886; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,0094468; 0,14779729; 0,008770764; 0,02578199; Aggressive
HIGH; SELF; MARRIED; 0; 0; 1; 0,6390868; 0,31127125; 0,9012568; 0,03014189; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,55779445; 0,6608549; 0,10819566; 0,08454913; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,11755425; 0,3982733; 0,40334964; 0,5818491; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,319525; 0,43528444; 0,43525475; 0,10171533; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,3447237; 0,5286502; 0,30077308; 0,8616257; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,8615001; 0,7132264; 0,6726041; 0,38902485; Interact
HIGH; SELF; MARRIED; 0; 0; 1; 0,50732565; 0,5408439; 0,5346056; 0,7602486; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,7955926; 0,57329047; 0,063513756; 0,9609775; Aggressive
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,7921205; 0,65658784; 0,6822001; 0,57004756; Interact
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,84469587; 0,79934865; 0,21869773; 0,0065131187; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,67356646; 0,27180964; 0,9552166; 0,45803607; PatrolWalk
HIGH; SELF; MARRIED; 0; 0; 1; 0,5529173; 0,68673277; 0,9074252; 0,797363; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,13778144; 0,8031672; 0,734331; 0,88280565; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,82491285; 0,10066277; 0,51218456; 0,9523629; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,41167372; 0,3862632; 0,68129057; 0,53733504; PatrolWalk
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,36280996; 0,056518078; 0,2747149; 0,37293458; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,011125922; 0,39917022; 0,5502056; 0,83431304; PatrolWalk
HIGH; SELF; MARRIED; 0; 0; 1; 0,44619405; 0,7812955; 0,9723758; 0,6312995; Idle
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,6078712; 0,5010003; 0,48517835; 0,46809322; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,57779783; 0,50811374; 0,87692964; 0,38588935; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,6682649; 0,5633905; 0,5006908; 0,55202806; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,08012378; 0,8387071; 0,3555125; 0,59266794; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,12666869; 0,41874808; 0,3066879; 0,3757205; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,6899743; 0,80283695; 0,40311778; 0,8386986; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,81479186; 0,16655892; 0,56836945; 0,3335923; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,07507861; 0,16323936; 0,5413633; 0,7370033; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,47767788; 0,39745843; 0,8674216; 0,0060818195; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,6451832; 0,34688276; 0,030510426; 0,07874054; Aggressive
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,5848207; 0,67449445; 0,86702305; 0,97658837; Investigation
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,42696428; 0,22467268; 0,42070824; 0,7939978; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,29098564; 0,47278035; 0,5842351; 0,2915861; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,90178865; 0,13759989; 0,25764638; 0,2973343; Interact
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,507652; 0,9113821; 0,010395348; 0,11423218; Interact
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,6991288; 0,29874152; 0,38875824; 0,13798177; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,8562906; 0,71200377; 0,9449445; 0,9871621; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,68282527; 0,69240373; 0,020941377; 0,94013774; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,24414182; 0,69512814; 0,56907344; 0,47784615; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,25675976; 0,025081396; 0,6806233; 0,53984666; Idle
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,3710211; 0,03872472; 0,78618354; 0,4738838; PatrolWalk
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,040968; 0,97716576; 0,29153967; 0,40994537; Aggressive
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,8146278; 0,98900974; 0,56767535; 0,26389843; Interact
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,69802904; 0,30328155; 0,3399871; 0,23180705; PatrolWalk
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,51790184; 0,3399279; 0,11340344; 0,31295472; Aggressive
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,5527999; 0,681721; 0,7281474; 0,6948768; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,297799; 0,5888174; 0,3231979; 0,49295354; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,33830148; 0,65633696; 0,2222237; 0,3514192; Aggressive
HIGH; SELF; MARRIED; 0; 0; 1; 0,0986619; 0,7639182; 0,5281756; 0,15159488; Idle
